Index,demand
0,0.02967405172062343
1,0.023526533510019057
2,0.01200248338045988
3,0.030973320468671697
4,0.048548843087237455
5,0.004584193867571612
6,0.0234406814542044
7,0.06304924644285793
8,0.026331712720929726
9,0.04574766322416255
10,0.03061301131543863
11,0.25681331041648847
12,0.2520394952312622
13,0.029047472001169417
14,0.08739546353785957
15,0.04273707550348134
16,0.13481562882540682
17,0.04239348478220652
18,0.08728383768526274
19,0.04153554548644881
20,0.01124433967477674
21,0.02238309384386067
22,0.07746451416137555
23,0.03013575625867014
24,0.5136556439227593
25,0.09316593883707389
26,0.03816573161446469
27,0.07810101421071194
28,0.04403655996446864
29,0.011292903439488591
30,0.021870105198399742
31,0.04208944208700232
32,0.02346834045764605
33,0.07129098452169506
34,0.2637310001134438
35,0.4688587365597203
36,0.03205925361889145
37,0.040571049923654484
38,0.0696622962127354
39,0.10133540551652821
40,0.011415059201045324
41,0.013795682349889121
42,0.01734109839048481
43,0.045782058149242015
44,0.03607156544016014
45,0.05117889988668304
46,0.044281931144683456
47,0.4256663449562864
48,0.08648958320771048
49,0.08063665349484202
50,0.2726645187009483
51,0.07177170714246132
52,0.01641181057715882
53,0.13525824863274338
54,0.013806862443973805
55,0.05548289898792724
56,0.10779983049993049
57,0.03715519690735523
58,0.045213022293555304
59,0.03662915638621059
60,0.043955943309012896
61,0.05646786703262144
62,0.07932919754839714
63,0.04291879237800161
64,0.025288884117916424
65,0.3964583085869949
66,0.028092862717409586
67,0.04286694592096686
68,0.04726423450274276
69,0.052131379309234865
70,0.022918791166861643
71,0.039094283879701805
72,0.007701573695970562
73,0.03107003974564214
74,0.04905117858424986
75,0.01261716665554638
76,0.041233523422834005
77,0.09502354916504602
78,0.09188487345718316
79,0.03223403604893071
80,0.03900730982227634
81,0.013622434963449434
82,0.011682131546135288
83,0.10267138051613289
84,0.09032372050602427
85,0.047329633393937386
86,0.10357689658915885
87,0.4314432844644222
88,0.07949108336029281
89,0.04127690257195506
90,0.015323231324959025
91,0.037009723363745
92,0.07665628784932309
93,0.09604179891026905
94,0.12685521104429534
95,0.013725396824566083
96,0.018977878119652583
97,0.03659913972840838
98,0.012013066363126781
99,0.010749665103822442
100,0.023585886901324724
101,0.02260429245810311
102,0.027728667720215885
103,0.16128820225500962
104,0.05127147710886407
105,0.03936726683462283
106,0.030486029012639332
107,0.08852859493095361
108,0.44541336021438416
109,0.04851913738675186
110,0.01579874750310875
111,0.016800539932184874
112,0.05031616693599179
113,0.05425784468392965
114,0.025976671515611893
115,0.09810388464709062
116,0.15246161135546893
117,0.10919595180242694
118,0.10142237683092499
119,0.07397621586101269
120,0.02760653827567379
121,0.026748065125966447
122,0.038074171682243044
123,0.03750576060339708
124,0.007708371852933077
125,0.06111330948188616
126,0.060930295918929844
127,0.2515808853680256
128,0.020545993940749116
129,0.03392176081103643
130,0.027296648902014456
131,0.02419915892049944
132,0.023924962767441688
133,0.026584435763911826
134,0.051751832136370676
135,0.022329368545426928
136,0.0843759999765061
137,0.14192794222880764
138,0.2718681346634164
139,0.04240679954218843
140,0.040647217309193906
141,0.12066454905385068
142,0.06222249073622366
143,0.01567756515117205
144,0.05701162086449866
145,0.015213175033841536
146,0.013477991322235566
147,0.03016149403812987
148,0.1253052942797757
149,0.030796646307016784
150,0.03300984336258733
151,0.03602225697344069
152,0.06653145967355216
153,0.09816273784259381
154,0.14533158168717275
155,0.1347002182834948
156,0.24845581270835307
157,0.08014140603531018
158,0.047769515107661295
159,0.02110846997994148
160,0.06035487665406918
161,0.051913648859782946
162,0.09908646639952183
163,0.046238431169883146
164,0.5564603724093875
165,0.11623816801093081
166,0.016101062504734906
167,0.12226958363464568
168,0.051139820388805726
169,0.042004610456080074
170,0.016107470602728213
171,0.015920047591301695
172,0.013810915307428687
173,0.04753212444801569
174,0.02631167621935654
175,0.0269608584603869
176,0.08577261037536538
177,0.04475602321241126
178,0.08956168703582762
179,0.09352863475605563
180,0.12706257183417197
181,0.25135472057874214
182,0.40864399771407695
183,0.08088147527609908
184,0.026238358879061938
185,0.09753447956135457
186,0.021129106741937728
187,0.04898786556485111
188,0.005472546218828853
189,0.0609081898794065
190,0.06088978191385507
191,0.1180908170861651
192,0.04237485563069291
193,0.10901050386307841
194,0.03979158439534069
195,0.06364115383756463
196,0.016236128949970632
197,0.016117712340047302
198,0.12494244613394828
199,0.026064160391808852
200,0.05316492330025349
201,0.03167147733332653
202,0.01578220872807598
203,0.025572128548824263
204,0.036804245464166246
205,0.06857069160707135
206,0.10648389688084689
207,0.1408327030405695
208,0.1283019070011122
209,0.1645899646421286
210,0.1410714530825618
211,0.11968870931007096
212,0.01673213854164099
213,0.11198238669295739
214,0.05635638536021917
215,0.010328902645084376
216,0.04132617233951101
217,0.10366357544383015
218,0.027793926360002705
219,0.018849074688436163
220,0.05008149780433076
221,0.02887692219572914
222,0.015206918628120375
223,0.05012699775499533
224,0.10328412770868871
225,0.03025051242137071
226,0.055438833627496575
227,0.02168888013595037
228,0.027267625685527
229,0.07046507700562996
230,0.04348870766579979
231,0.0508828885867988
232,0.07738693742812446
233,0.1424481573888444
234,0.2813464260160892
235,0.12416469334031333
236,0.1344359297329531
237,0.07866130353704551
238,0.09672415682423147
239,0.09581506915665496
240,0.1194363986603326
241,0.07614114283648246
242,0.015484695998840711
243,0.2749421927822263
244,0.06412672642665415
245,0.08875519965905726
246,0.057542026715570606
247,0.0819399974900519
248,0.016710397390317724
249,0.02133113202708385
250,0.009706793728073898
251,0.01700591916770887
252,0.02375163302132323
253,0.05491202810548484
254,0.1630611937892295
255,0.06463237931016633
256,0.05905403249579259
257,0.12122234486696956
258,0.42608407243080193
259,0.10428697591985783
260,0.020928620185275137
261,0.2537545719158023
262,0.08093057412249599
263,0.3851874973443395
264,0.17010730924977918
265,0.10063599199155354
266,0.02007401564724605
267,0.04837819979027911
268,0.031717562008177505
269,0.10606350037778314
270,0.25676514748782675
271,0.041230026374532214
272,0.40104789565145194
273,0.08355222667209676
274,0.0859561643191896
275,0.021310080012269972
276,0.02632483582524614
277,0.07008819946455525
278,0.08401641150942053
279,0.018834175626711275
280,0.13437152086655701
281,0.25714288797544554
282,0.14055695344958116
283,0.08531365883699518
284,0.043093500108797804
285,0.12314151854698852
286,0.15774790142248912
287,0.26767009427508903
288,0.076757899808394
289,0.05261369531846934
290,0.03048578201631784
291,0.05155542548913525
292,0.507280521725695
293,0.037438571314258665
294,0.09200328867695987
295,0.3153902907888909
296,0.2678644466133762
297,0.013786346698548932
298,0.014796480432989395
299,0.04828091864716432
300,0.06444172720457791
301,0.15825555895509977
302,0.2563251529491637
303,0.09445687735873223
304,0.10400015755791699
305,0.2527502436672337
306,0.2510508049190406
307,0.14115176355199463
308,0.26458985810077956
309,0.38732044748321387
310,0.07796155534968148
311,0.015417402757399265
312,0.05005163813711675
313,0.09940403200329127
314,0.05815848779875692
315,0.18384737897383477
316,0.7145738130155687
317,0.007119135060867143
318,0.05741054841815465
319,0.402201933370498
320,0.021335087554023788
321,0.048898471485705884
322,0.27273846255225986
323,0.022157323574206758
324,0.053269411267744704
325,0.10726128845241925
326,0.021451469302038506
327,0.04998024239364171
328,0.16609998965087558
329,0.05099351241454966
330,0.10607032272571404
331,0.17595527560800023
332,0.15254109447842948
333,0.273368540117639
334,0.288174467300673
335,0.1696305335443427
336,0.02311061312086045
337,0.2643669723034958
338,0.24604659536327567
339,0.12174934835680833
340,0.7118610711830033
341,0.4235986764037246
342,0.2750884199193486
